Date,Equity
2022-07-18,1000000.0
2022-07-19,1000000.0
2022-07-20,1000000.0
2022-07-21,1000000.0
2022-07-22,1000000.0
2022-07-25,1000000.0
2022-07-26,1000000.0
2022-07-27,1000000.0
2022-07-28,1000000.0
2022-07-29,1000000.0
2022-08-01,1000000.0
2022-08-02,1000000.0
2022-08-03,1000000.0
2022-08-04,1000000.0
2022-08-05,1000000.0
2022-08-08,1000000.0
2022-08-09,1000000.0
2022-08-10,1000000.0
2022-08-11,1000000.0
2022-08-12,1000000.0
2022-08-15,1000000.0
2022-08-16,1000000.0
2022-08-17,1000000.0
2022-08-18,1000000.0
2022-08-19,1000000.0
2022-08-22,1000000.0
2022-08-23,1000000.0
2022-08-24,1000000.0
2022-08-25,1000000.0
2022-08-26,1000000.0
2022-08-29,1000000.0
2022-08-31,1000000.0
2022-09-01,1000000.0
2022-09-02,1000000.0
2022-09-05,1000000.0
2022-09-06,1000000.0
2022-09-07,1000000.0
2022-09-08,1000000.0
2022-09-09,1000000.0
2022-09-12,1000000.0
2022-09-13,988952.6654000805
2022-09-14,992602.0008287602
2022-09-15,992664.4899451658
2022-09-16,992664.4899451658
2022-09-19,992664.4899451658
2022-09-20,992664.4899451658
2022-09-21,992664.4899451658
2022-09-22,992664.4899451658
2022-09-23,992664.4899451658
2022-09-26,992664.4899451658
2022-09-27,992664.4899451658
2022-09-28,992664.4899451658
2022-09-29,992664.4899451658
2022-09-30,992664.4899451658
2022-10-03,992664.4899451658
2022-10-04,992664.4899451658
2022-10-05,992664.4899451658
2022-10-06,992664.4899451658
2022-10-07,992664.4899451658
2022-10-10,992664.4899451658
2022-10-11,992664.4899451658
2022-10-12,992664.4899451658
2022-10-13,992664.4899451658
2022-10-14,992664.4899451658
2022-10-17,992664.4899451658
2022-10-18,992664.4899451658
2022-10-19,992664.4899451658
2022-10-20,992664.4899451658
2022-10-21,992664.4899451658
2022-10-24,992664.4899451658
2022-10-25,992664.4899451658
2022-10-26,992664.4899451658
2022-10-27,992664.4899451658
2022-10-28,992664.4899451658
2022-10-31,992664.4899451658
2022-11-01,992664.4899451658
2022-11-02,992664.4899451658
2022-11-03,992664.4899451658
2022-11-04,992664.4899451658
2022-11-07,992664.4899451658
2022-11-08,992664.4899451658
2022-11-09,992664.4899451658
2022-11-10,992664.4899451658
2022-11-11,992664.4899451658
2022-11-14,992664.4899451658
2022-11-15,992664.4899451658
2022-11-16,992664.4899451658
2022-11-17,992664.4899451658
2022-11-18,992664.4899451658
2022-11-21,992664.4899451658
2022-11-22,992664.4899451658
2022-11-23,992664.4899451658
2022-11-24,992664.4899451658
2022-11-25,992664.4899451658
2022-11-28,992664.4899451658
2022-11-29,992664.4899451658
2022-11-30,992664.4899451658
2022-12-01,992664.4899451658
2022-12-02,992664.4899451658
2022-12-05,992664.4899451658
2022-12-06,992664.4899451658
2022-12-07,992664.4899451658
2022-12-08,992664.4899451658
2022-12-09,992664.4899451658
2022-12-12,992664.4899451658
2022-12-13,992664.4899451658
2022-12-14,992664.4899451658
2022-12-15,992664.4899451658
2022-12-16,992664.4899451658
2022-12-19,992664.4899451658
2022-12-20,992664.4899451658
2022-12-21,992664.4899451658
2022-12-22,992664.4899451658
2022-12-23,992664.4899451658
2022-12-26,992664.4899451658
2022-12-27,992664.4899451658
2022-12-28,990584.5747493246
2022-12-29,991470.5012991135
2022-12-30,991622.3806798613
2023-01-02,992037.1480516182
2023-01-03,992037.1480516182
2023-01-04,992037.1480516182
2023-01-05,992037.1480516182
2023-01-06,992037.1480516182
2023-01-09,992037.1480516182
2023-01-10,992037.1480516182
2023-01-11,992037.1480516182
2023-01-12,992037.1480516182
2023-01-13,992037.1480516182
2023-01-16,992037.1480516182
2023-01-17,992037.1480516182
2023-01-18,992037.1480516182
2023-01-19,992672.6071820899
2023-01-20,992690.9987126237
2023-01-23,992855.8559577655
2023-01-24,992855.8559577655
2023-01-25,992855.8559577655
2023-01-26,992855.8559577655
2023-01-27,992855.8559577655
2023-01-30,992855.8559577655
2023-01-31,992855.8559577655
2023-02-01,992855.8559577655
2023-02-02,992855.8559577655
2023-02-03,993812.7621399654
2023-02-06,993049.8167487396
2023-02-07,993049.8167487396
2023-02-08,993049.8167487396
2023-02-15,993049.8167487396
2023-02-16,993049.8167487396
2023-02-17,993049.8167487396
2023-02-20,993049.8167487396
2023-02-21,993049.8167487396
2023-02-22,993049.8167487396
2023-02-23,993049.8167487396
2023-02-24,993049.8167487396
2023-02-27,993957.4015264431
2023-02-28,994059.5940984376
2023-03-01,994059.5940984376
2023-03-02,994059.5940984376
2023-03-03,994059.5940984376
2023-03-06,994059.5940984376
2023-03-07,994059.5940984376
2023-03-08,994059.5940984376
2023-03-09,994059.5940984376
2023-03-10,994059.5940984376
2023-03-13,994059.5940984376
2023-03-14,994059.5940984376
2023-03-15,994059.5940984376
2023-03-16,994059.5940984376
2023-03-17,994059.5940984376
2023-03-20,994059.5940984376
2023-03-21,994059.5940984376
2023-03-22,994059.5940984376
2023-03-23,994059.5940984376
2023-03-24,994059.5940984376
2023-03-27,994059.5940984376
2023-03-28,994059.5940984376
2023-03-29,994059.5940984376
2023-03-30,994059.5940984376
2023-03-31,994059.5940984376
2023-04-03,994059.5940984376
2023-04-04,994059.5940984376
2023-04-05,994059.5940984376
2023-04-06,994059.5940984376
2023-04-07,994059.5940984376
2023-04-10,994059.5940984376
2023-04-11,994059.5940984376
2023-04-12,994059.5940984376
2023-04-13,994059.5940984376
2023-04-14,994059.5940984376
2023-04-17,994059.5940984376
2023-04-18,994059.5940984376
2023-04-19,994059.5940984376
2023-04-20,994059.5940984376
2023-04-24,994059.5940984376
2023-04-25,994059.5940984376
2023-04-26,994059.5940984376
2023-04-27,994059.5940984376
2023-04-28,994059.5940984376
2023-05-02,994059.5940984376
2023-05-03,994059.5940984376
2023-05-04,994059.5940984376
2023-05-05,994059.5940984376
2023-05-08,994059.5940984376
2023-05-09,994059.5940984376
2023-05-10,994059.5940984376
2023-05-11,994059.5940984376
2023-05-12,994059.5940984376
2023-05-15,994059.5940984376
2023-05-16,994059.5940984376
2023-05-17,994059.5940984376
2023-05-18,994059.5940984376
2023-05-22,994059.5940984376
2023-05-23,994059.5940984376
2023-05-24,994059.5940984376
2023-05-25,994059.5940984376
2023-05-26,994059.5940984376
2023-05-29,994059.5940984376
2023-05-30,994059.5940984376
2023-05-31,994059.5940984376
2023-06-01,994059.5940984376
2023-06-02,993332.6634950754
2023-06-05,998640.0213619894
2023-06-06,999264.9659862992
2023-06-07,1003364.3967734243
2023-06-08,1003547.648644392
2023-06-09,1004351.9821007644
2023-06-12,1004586.579782054
2023-06-13,1005157.8890199896
2023-06-14,1005820.7442585329
2023-06-15,1010260.4376238396
2023-06-16,1016875.9979871854
2023-06-19,1016895.2491594078
2023-06-20,1016895.2491594078
2023-06-21,1016895.2491594078
2023-06-22,1016895.2491594078
2023-06-23,1016895.2491594078
2023-06-26,1016895.2491594078
2023-06-27,1016895.2491594078
2023-07-03,1016895.2491594078
2023-07-04,1016895.2491594078
2023-07-05,1016895.2491594078
2023-07-06,1016895.2491594078
2023-07-07,1016895.2491594078
2023-07-10,1016895.2491594078
2023-07-11,1016895.2491594078
2023-07-12,1016895.2491594078
2023-07-13,1016895.2491594078
2023-07-14,1016895.2491594078
2023-07-17,1016895.2491594078
2023-07-18,1016895.2491594078
2023-07-19,1016895.2491594078
2023-07-20,1016895.2491594078
2023-07-21,1016895.2491594078
2023-07-24,1016895.2491594078
2023-07-25,1016895.2491594078
2023-07-26,1023285.5473480228
2023-07-27,1023585.0857907683
2023-07-28,1023585.0857907683
2023-07-31,1023585.0857907683
2023-08-01,1023585.0857907683
2023-08-02,1023585.0857907683
2023-08-03,1023585.0857907683
2023-08-04,1023585.0857907683
2023-08-07,1023585.0857907683
2023-08-08,1023585.0857907683
2023-08-09,1023585.0857907683
2023-08-10,1023585.0857907683
2023-08-11,1023585.0857907683
2023-08-14,1023585.0857907683
2023-08-15,1023585.0857907683
2023-08-16,1023585.0857907683
2023-08-17,1023585.0857907683
2023-08-18,1023585.0857907683
2023-08-21,1023585.0857907683
2023-08-22,1023585.0857907683
2023-08-23,1023585.0857907683
2023-08-24,1023585.0857907683
2023-08-25,1023585.0857907683
2023-08-28,1023585.0857907683
2023-08-29,1023585.0857907683
2023-08-31,1023585.0857907683
2023-09-01,1023585.0857907683
2023-09-04,1023585.0857907683
2023-09-05,1023585.0857907683
2023-09-06,1023585.0857907683
2023-09-07,1023585.0857907683
2023-09-08,1023585.0857907683
2023-09-11,1023585.0857907683
2023-09-12,1023585.0857907683
2023-09-13,1023585.0857907683
2023-09-14,1023585.0857907683
2023-09-15,1023585.0857907683
2023-09-18,1023585.0857907683
2023-09-19,1023585.0857907683
2023-09-20,1023585.0857907683
2023-09-21,1023585.0857907683
2023-09-22,1023585.0857907683
2023-09-25,1023585.0857907683
2023-09-26,1023585.0857907683
2023-09-27,1023585.0857907683
2023-09-28,1023585.0857907683
2023-09-29,1023585.0857907683
2023-10-02,1023585.0857907683
2023-10-03,1023585.0857907683
2023-10-04,1023585.0857907683
2023-10-05,1023585.0857907683
2023-10-06,1023585.0857907683
2023-10-09,1023585.0857907683
2023-10-10,1023585.0857907683
2023-10-11,1023585.0857907683
2023-10-12,1022524.5866013491
2023-10-13,1022565.2433886684
2023-10-16,1023099.7717066926
2023-10-17,1023099.7717066926
2023-10-18,1023099.7717066926
2023-10-19,1023099.7717066926
2023-10-20,1023099.7717066926
2023-10-23,1023099.7717066926
2023-10-24,1023099.7717066926
2023-10-25,1023099.7717066926
2023-10-26,1023099.7717066926
2023-10-27,1023099.7717066926
2023-10-30,1023099.7717066926
2023-10-31,1023099.7717066926
2023-11-01,1023099.7717066926
2023-11-02,1023099.7717066926
2023-11-03,1023099.7717066926
2023-11-06,1023099.7717066926
2023-11-07,1023099.7717066926
2023-11-08,1023099.7717066926
2023-11-09,1023099.7717066926
2023-11-10,1023099.7717066926
2023-11-13,1023099.7717066926
2023-11-14,1023099.7717066926
2023-11-15,1023099.7717066926
2023-11-16,1023099.7717066926
2023-11-17,1023099.7717066926
2023-11-20,1023099.7717066926
2023-11-21,1023099.7717066926
2023-11-22,1023099.7717066926
2023-11-23,1023099.7717066926
2023-11-24,1023099.7717066926
2023-11-27,1023099.7717066926
2023-11-28,1023099.7717066926
2023-11-29,1023099.7717066926
2023-11-30,1023099.7717066926
2023-12-01,1023099.7717066926
2023-12-04,1023099.7717066926
2023-12-05,1023099.7717066926
2023-12-06,1023099.7717066926
2023-12-07,1023099.7717066926
2023-12-08,1023099.7717066926
2023-12-11,1023099.7717066926
2023-12-12,1023099.7717066926
2023-12-13,1023099.7717066926
2023-12-14,1023099.7717066926
2023-12-15,1023099.7717066926
2023-12-18,1022595.894626379
2023-12-19,1022570.7036136059
2023-12-20,1022570.7036136059
2023-12-21,1025030.6458639089
2023-12-22,1025881.9655106243
2023-12-26,1025881.9655106243
2023-12-27,1025881.9655106243
2023-12-28,1025881.9655106243
2023-12-29,1025881.9655106243
2024-01-02,1025881.9655106243
2024-01-03,1025881.9655106243
2024-01-04,1025881.9655106243
2024-01-05,1025881.9655106243
2024-01-08,1025881.9655106243
2024-01-09,1025881.9655106243
2024-01-10,1025881.9655106243
2024-01-11,1025881.9655106243
2024-01-12,1025881.9655106243
2024-01-15,1025881.9655106243
2024-01-16,1025881.9655106243
2024-01-17,1025881.9655106243
2024-01-18,1025881.9655106243
2024-01-19,1025881.9655106243
2024-01-22,1025881.9655106243
2024-01-23,1025881.9655106243
2024-01-24,1025881.9655106243
2024-01-25,1025881.9655106243
2024-01-26,1025881.9655106243
2024-01-29,1025881.9655106243
2024-01-30,1025881.9655106243
2024-01-31,1025881.9655106243
2024-02-01,1025881.9655106243
2024-02-02,1025881.9655106243
2024-02-05,1025881.9655106243
2024-02-06,1025881.9655106243
2024-02-07,1025881.9655106243
2024-02-08,1025881.9655106243
2024-02-09,1025881.9655106243
2024-02-12,1025881.9655106243
2024-02-13,1025881.9655106243
2024-02-14,1025881.9655106243
2024-02-15,1025881.9655106243
2024-02-16,1025881.9655106243
2024-02-19,1025881.9655106243
2024-02-20,1025881.9655106243
2024-02-21,1025881.9655106243
2024-02-22,1025881.9655106243
2024-02-23,1025881.9655106243
2024-02-26,1025881.9655106243
2024-02-27,1025881.9655106243
2024-02-28,1025881.9655106243
2024-02-29,1025881.9655106243
2024-03-01,1025881.9655106243
2024-03-04,1025881.9655106243
2024-03-05,1025881.9655106243
2024-03-06,1026052.5142067621
2024-03-07,1026028.533159312
2024-03-08,1026028.533159312
2024-03-11,1026028.533159312
2024-03-12,1026028.533159312
2024-03-13,1026028.533159312
2024-03-14,1026028.533159312
2024-03-15,1026028.533159312
2024-03-18,1026028.533159312
2024-03-19,1026028.533159312
2024-03-20,1026028.533159312
2024-03-21,1026028.533159312
2024-03-22,1026028.533159312
2024-03-25,1026028.533159312
2024-03-26,1026028.533159312
2024-03-27,1026028.533159312
2024-03-28,1025904.3652855073
2024-03-29,1026740.8122656745
2024-04-01,1026740.8122656745
2024-04-02,1026740.8122656745
2024-04-03,1026740.8122656745
2024-04-04,1026740.8122656745
2024-04-05,1026740.8122656745
2024-04-08,1026740.8122656745
2024-04-09,1026740.8122656745
2024-04-15,1026740.8122656745
2024-04-16,1026740.8122656745
2024-04-17,1026740.8122656745
2024-04-18,1026740.8122656745
2024-04-19,1026740.8122656745
2024-04-22,1026740.8122656745
2024-04-24,1026740.8122656745
2024-04-25,1026740.8122656745
2024-04-26,1026740.8122656745
2024-04-29,1026740.8122656745
2024-04-30,1026740.8122656745
2024-05-02,1026740.8122656745
2024-05-03,1026740.8122656745
2024-05-06,1026740.8122656745
2024-05-07,1027166.8519065988
2024-05-08,1027672.9811740593
2024-05-09,1029215.9499416354
2024-05-10,1028998.4009719655
2024-05-13,1028998.4009719655
2024-05-14,1028998.4009719655
2024-05-15,1028998.4009719655
2024-05-16,1028998.4009719655
2024-05-17,1028998.4009719655
2024-05-20,1028998.4009719655
2024-05-21,1028998.4009719655
2024-05-22,1028998.4009719655
2024-05-23,1028856.8840372866
2024-05-24,1028312.2183017256
2024-05-27,1028312.2183017256
2024-05-28,1029280.8167797731
2024-05-29,1028096.4627149268
2024-05-30,1027594.7405744009
2024-05-31,1028039.4762240938
2024-06-03,1028039.4762240938
2024-06-04,1028039.4762240938
2024-06-05,1028039.4762240938
2024-06-06,1028039.4762240938
2024-06-07,1028039.4762240938
2024-06-10,1028039.4762240938
2024-06-11,1028039.4762240938
2024-06-12,1028039.4762240938
2024-06-13,1028039.4762240938
2024-06-14,1028039.4762240938
2024-06-20,1028039.4762240938
2024-06-21,1028039.4762240938
2024-06-24,1028039.4762240938
2024-06-25,1028039.4762240938
2024-06-26,1028039.4762240938
2024-06-27,1028039.4762240938
2024-06-28,1028039.4762240938
2024-07-01,1028039.4762240938
2024-07-02,1028039.4762240938
2024-07-03,1028039.4762240938
2024-07-04,1028039.4762240938
2024-07-05,1028039.4762240938
2024-07-08,1028039.4762240938
2024-07-09,1028039.4762240938
2024-07-10,1028039.4762240938
2024-07-11,1028039.4762240938
2024-07-12,1028039.4762240938
2024-07-16,1028039.4762240938
2024-07-17,1028039.4762240938
2024-07-18,1028039.4762240938
2024-07-19,1028039.4762240938
2024-07-22,1028039.4762240938
2024-07-23,1028039.4762240938
2024-07-24,1028039.4762240938
2024-07-25,1028039.4762240938
2024-07-26,1028039.4762240938
2024-07-29,1028039.4762240938
2024-07-30,1028039.4762240938
2024-07-31,1028039.4762240938
2024-08-01,1028039.4762240938
2024-08-02,1028039.4762240938
2024-08-05,1028039.4762240938
2024-08-06,1028039.4762240938
2024-08-07,1028039.4762240938
2024-08-08,1028039.4762240938
2024-08-09,1028039.4762240938
2024-08-12,1028039.4762240938
2024-08-13,1028039.4762240938
2024-08-14,1028039.4762240938
2024-08-15,1028039.4762240938
2024-08-16,1028039.4762240938
2024-08-19,1028039.4762240938
2024-08-20,1028039.4762240938
2024-08-21,1028039.4762240938
2024-08-22,1028039.4762240938
2024-08-23,1028039.4762240938
2024-08-26,1028039.4762240938
2024-08-27,1028039.4762240938
2024-08-28,1028039.4762240938
2024-08-29,1028039.4762240938
2024-09-02,1028039.4762240938
2024-09-03,1028039.4762240938
2024-09-04,1028039.4762240938
2024-09-05,1028039.4762240938
2024-09-06,1028039.4762240938
2024-09-09,1028039.4762240938
2024-09-10,1028039.4762240938
2024-09-11,1028039.4762240938
2024-09-12,1028039.4762240938
2024-09-13,1028039.4762240938
2024-09-16,1028039.4762240938
2024-09-17,1028039.4762240938
2024-09-18,1028039.4762240938
2024-09-19,1028039.4762240938
2024-09-20,1028039.4762240938
2024-09-23,1028039.4762240938
2024-09-24,1028039.4762240938
2024-09-25,1028039.4762240938
2024-09-26,1028039.4762240938
2024-09-27,1028039.4762240938
2024-09-30,1028039.4762240938
2024-10-01,1028039.4762240938
2024-10-02,1028039.4762240938
2024-10-03,1028039.4762240938
2024-10-04,1028039.4762240938
2024-10-07,1028039.4762240938
2024-10-08,1028039.4762240938
2024-10-09,1028039.4762240938
2024-10-10,1028039.4762240938
2024-10-11,1028039.4762240938
2024-10-14,1028039.4762240938
2024-10-15,1028039.4762240938
2024-10-16,1028039.4762240938
2024-10-17,1028039.4762240938
2024-10-18,1028039.4762240938
2024-10-21,1028039.4762240938
2024-10-22,1028039.4762240938
2024-10-23,1028039.4762240938
2024-10-24,1028039.4762240938
2024-10-25,1028039.4762240938
2024-10-28,1028039.4762240938
2024-10-30,1028039.4762240938
2024-10-31,1028039.4762240938
2024-11-01,1028039.4762240938
2024-11-04,1028039.4762240938
2024-11-05,1028039.4762240938
2024-11-06,1028039.4762240938
2024-11-07,1028039.4762240938
2024-11-08,1028039.4762240938
2024-11-11,1028039.4762240938
2024-11-12,1028039.4762240938
2024-11-13,1028039.4762240938
2024-11-14,1028039.4762240938
2024-11-15,1028039.4762240938
2024-11-18,1028039.4762240938
2024-11-19,1028039.4762240938
2024-11-20,1028039.4762240938
2024-11-21,1028039.4762240938
2024-11-22,1028039.4762240938
2024-11-25,1028039.4762240938
2024-11-26,1028039.4762240938
2024-11-27,1028039.4762240938
2024-11-28,1028039.4762240938
2024-11-29,1028039.4762240938
2024-12-02,1028039.4762240938
2024-12-03,1028039.4762240938
2024-12-04,1028039.4762240938
2024-12-05,1028039.4762240938
2024-12-06,1028039.4762240938
2024-12-09,1028039.4762240938
2024-12-10,1028039.4762240938
2024-12-11,1028039.4762240938
2024-12-12,1028039.4762240938
2024-12-13,1028039.4762240938
2024-12-16,1028039.4762240938
2024-12-17,1028039.4762240938
2024-12-18,1028039.4762240938
2024-12-19,1028039.4762240938
2024-12-20,1028039.4762240938
2024-12-23,1028039.4762240938
2024-12-24,1028039.4762240938
2024-12-26,1028039.4762240938
2024-12-27,1028039.4762240938
2024-12-30,1028039.4762240938
2024-12-31,1028039.4762240938
2025-01-02,1028039.4762240938
2025-01-03,1028039.4762240938
2025-01-06,1028039.4762240938
2025-01-07,1028039.4762240938
2025-01-08,1028039.4762240938
2025-01-09,1028039.4762240938
2025-01-10,1028039.4762240938
2025-01-13,1028039.4762240938
2025-01-14,1028039.4762240938
2025-01-15,1028039.4762240938
2025-01-16,1028039.4762240938
2025-01-17,1028039.4762240938
2025-01-20,1028039.4762240938
2025-01-21,1028039.4762240938
2025-01-22,1028039.4762240938
2025-01-23,1028039.4762240938
2025-01-24,1028039.4762240938
2025-01-27,1028039.4762240938
2025-01-28,1028039.4762240938
2025-01-29,1028039.4762240938
2025-01-30,1028039.4762240938
2025-01-31,1028039.4762240938
2025-02-03,1028039.4762240938
2025-02-04,1028039.4762240938
2025-02-05,1028039.4762240938
2025-02-06,1028039.4762240938
2025-02-07,1028039.4762240938
2025-02-10,1028039.4762240938
2025-02-11,1028039.4762240938
2025-02-12,1028039.4762240938
2025-02-13,1028039.4762240938
2025-02-14,1028039.4762240938
2025-02-17,1028039.4762240938
2025-02-18,1028039.4762240938
2025-02-19,1028039.4762240938
2025-02-20,1028039.4762240938
2025-02-21,1028039.4762240938
2025-02-24,1028039.4762240938
2025-02-25,1028039.4762240938
2025-02-26,1028039.4762240938
2025-02-27,1028039.4762240938
2025-02-28,1028039.4762240938
2025-03-03,1028039.4762240938
2025-03-04,1028039.4762240938
2025-03-05,1028039.4762240938
2025-03-06,1028039.4762240938
2025-03-07,1028039.4762240938
2025-03-10,1028039.4762240938
2025-03-11,1028039.4762240938
2025-03-12,1028039.4762240938
2025-03-13,1028039.4762240938
2025-03-14,1028039.4762240938
2025-03-17,1028039.4762240938
2025-03-18,1028039.4762240938
2025-03-19,1028039.4762240938
2025-03-20,1028039.4762240938
2025-03-21,1028039.4762240938
2025-03-24,1028039.4762240938
2025-03-25,1028039.4762240938
2025-03-26,1028039.4762240938
2025-03-27,1028039.4762240938
2025-03-28,1028039.4762240938
2025-04-02,1028039.4762240938
2025-04-03,1028039.4762240938
2025-04-04,1028039.4762240938
2025-04-07,1028039.4762240938
2025-04-08,1028039.4762240938
2025-04-09,1028039.4762240938
2025-04-10,1028039.4762240938
2025-04-11,1028039.4762240938
2025-04-14,1028039.4762240938
2025-04-15,1028039.4762240938
2025-04-16,1028039.4762240938
2025-04-17,1028039.4762240938
2025-04-18,1028039.4762240938
2025-04-21,1028039.4762240938
2025-04-22,1028039.4762240938
2025-04-24,1028039.4762240938
2025-04-25,1028039.4762240938
2025-04-28,1028039.4762240938
2025-04-29,1028039.4762240938
2025-04-30,1028039.4762240938
2025-05-02,1028039.4762240938
2025-05-05,1028039.4762240938
2025-05-06,1028039.4762240938
2025-05-07,1028039.4762240938
2025-05-08,1028039.4762240938
2025-05-09,1028039.4762240938
2025-05-12,1028039.4762240938
2025-05-13,1028039.4762240938
2025-05-14,1028039.4762240938
2025-05-15,1028039.4762240938
2025-05-16,1028039.4762240938
2025-05-20,1028039.4762240938
2025-05-21,1028039.4762240938
2025-05-22,1028039.4762240938
2025-05-23,1028039.4762240938
2025-05-26,1028039.4762240938
2025-05-27,1028039.4762240938
2025-05-28,1028039.4762240938
2025-05-29,1028039.4762240938
2025-05-30,1028039.4762240938
2025-06-02,1028039.4762240938
2025-06-03,1028039.4762240938
2025-06-04,1028039.4762240938
2025-06-05,1028039.4762240938
2025-06-10,1028039.4762240938
2025-06-11,1028039.4762240938
2025-06-12,1028039.4762240938
2025-06-13,1028039.4762240938
2025-06-16,1028039.4762240938
2025-06-17,1028039.4762240938
2025-06-18,1028039.4762240938
2025-06-19,1028039.4762240938
2025-06-20,1028039.4762240938
2025-06-23,1028039.4762240938
2025-06-24,1028039.4762240938
2025-06-25,1028039.4762240938
2025-06-26,1028039.4762240938
2025-06-27,1028039.4762240938
2025-06-30,1028039.4762240938
2025-07-01,1028039.4762240938
2025-07-02,1028039.4762240938
2025-07-03,1028039.4762240938
2025-07-04,1028039.4762240938
2025-07-07,1028039.4762240938
2025-07-08,1028039.4762240938
2025-07-09,1028039.4762240938
2025-07-10,1028039.4762240938
2025-07-11,1028039.4762240938
2025-07-14,1028039.4762240938
2025-07-16,1028039.4762240938
2025-07-17,1028039.4762240938
2025-07-18,1028039.4762240938
2025-07-21,1028039.4762240938
2025-07-22,1028039.4762240938
2025-07-23,1028039.4762240938
2025-07-24,1028039.4762240938
2025-07-25,1028039.4762240938
2025-07-28,1028039.4762240938
2025-07-29,1028039.4762240938
2025-07-30,1028039.4762240938
2025-07-31,1028039.4762240938
2025-08-01,1028039.4762240938
2025-08-04,1028039.4762240938
2025-08-05,1028039.4762240938
2025-08-06,1028039.4762240938
2025-08-07,1028039.4762240938
2025-08-08,1028039.4762240938
2025-08-11,1028039.4762240938
2025-08-12,1028039.4762240938
2025-08-13,1028039.4762240938
2025-08-14,1028039.4762240938
2025-08-15,1028039.4762240938
2025-08-18,1028039.4762240938
2025-08-19,1028039.4762240938
2025-08-20,1028039.4762240938
2025-08-21,1028039.4762240938
2025-08-22,1028039.4762240938
2025-08-25,1028039.4762240938
2025-08-26,1028039.4762240938
2025-08-27,1028039.4762240938
2025-08-28,1028039.4762240938
2025-08-29,1028039.4762240938
2025-09-01,1028039.4762240938
2025-09-02,1028039.4762240938
2025-09-03,1028039.4762240938
2025-09-04,1028039.4762240938
2025-09-05,1028039.4762240938
2025-09-08,1028039.4762240938
2025-09-09,1028039.4762240938
2025-09-10,1028039.4762240938
2025-09-11,1028039.4762240938
2025-09-12,1028039.4762240938
2025-09-15,1028039.4762240938
2025-09-16,1028039.4762240938
2025-09-17,1028039.4762240938
2025-09-18,1028039.4762240938
2025-09-19,1028039.4762240938
2025-09-22,1028039.4762240938
2025-09-23,1028039.4762240938
2025-09-24,1028039.4762240938
2025-09-25,1028039.4762240938
2025-09-26,1028039.4762240938
2025-09-29,1028039.4762240938
2025-09-30,1028039.4762240938
2025-10-01,1028039.4762240938
2025-10-02,1028039.4762240938
2025-10-03,1028039.4762240938
2025-10-06,1028039.4762240938
2025-10-07,1028039.4762240938
2025-10-08,1028039.4762240938
2025-10-09,1028039.4762240938
2025-10-10,1028039.4762240938
2025-10-13,1028039.4762240938
2025-10-14,1028039.4762240938
2025-10-15,1028039.4762240938
2025-10-16,1028039.4762240938
2025-10-17,1028039.4762240938
2025-10-20,1028039.4762240938
2025-10-21,1028039.4762240938
2025-10-22,1028039.4762240938
2025-10-23,1028039.4762240938
2025-10-24,1028039.4762240938
2025-10-27,1028039.4762240938
2025-10-28,1028039.4762240938
2025-10-30,1018289.6127406933
2025-10-31,1018229.9091996963
2025-11-03,1018229.9091996963
2025-11-04,1018229.9091996963
2025-11-05,1018229.9091996963
2025-11-06,1018229.9091996963
2025-11-07,1018229.9091996963
2025-11-10,1018229.9091996963
2025-11-11,1018229.9091996963
